# t(1)   sumvx(2)   sumvy(3)   sumvz(4)    kenergy(5)   penergy(6)   energy(7)   red_temp(8)
3.351 0.250702 0.127535 0.0486302 11706.1 10283.4 21989.5 4.7107
3.352 0.253552 0.121589 0.0485187 11710.9 10281 21992 4.71265
3.353 0.254872 0.122783 0.0461893 11709.8 10268 21977.8 4.71217
3.354 0.25503 0.118752 0.0437431 11705.4 10270.1 21975.5 4.71043
3.355 0.248626 0.121691 0.0491366 11699.5 10272.3 21971.8 4.70805
3.356 0.250669 0.123347 0.051383 11691.8 10300.2 21991.9 4.70494
3.357 0.24685 0.123004 0.0552607 11680.8 10329 22009.8 4.70053
3.358 0.241938 0.124901 0.0616908 11665.3 10355.2 22020.5 4.69427
3.359 0.243145 0.12427 0.0646005 11645.3 10370.4 22015.7 4.68623
3.36 0.244973 0.127677 0.0579004 11622.9 10364.4 21987.3 4.6772
3.361 0.243495 0.124516 0.0540833 11601.6 10359.7 21961.3 4.66865
3.362 0.248866 0.124497 0.0582023 11585.7 10374.3 21960 4.66224
3.363 0.247478 0.127948 0.0543199 11579 10375 21954.1 4.65956
3.364 0.246462 0.128265 0.0570979 11584.3 10374.5 21958.8 4.66168
3.365 0.245537 0.129697 0.0562863 11602.5 10344.5 21947 4.66903
3.366 0.243488 0.12939 0.0527954 11633.2 10305.5 21938.7 4.68137
3.367 0.242205 0.128501 0.0526776 11674.2 10285.7 21960 4.69788
3.368 0.243321 0.127729 0.0526311 11722.5 10237.4 21959.9 4.7173
3.369 0.242933 0.130989 0.0534909 11773.7 10206.3 21980 4.73791
3.37 0.243451 0.132744 0.050123 11823.4 10181.5 22004.9 4.75791
3.371 0.242104 0.13079 0.0494144 11867.6 10133.7 22001.3 4.77568
3.372 0.241332 0.129491 0.0457504 11903.2 10106.4 22009.6 4.79002
3.373 0.244957 0.131733 0.0438168 11928.2 10083.7 22011.9 4.80009
3.374 0.245744 0.135092 0.0405186 11941.6 10050.1 21991.7 4.80548
3.375 0.246575 0.132336 0.0376962 11943.5 10026.9 21970.4 4.80623
3.376 0.247477 0.132827 0.0352083 11935.3 10025.6 21960.9 4.80295
3.377 0.250705 0.135388 0.0298457 11920.2 10045.5 21965.8 4.79687
3.378 0.252429 0.136104 0.0321484 11902.4 10067 21969.4 4.78969
3.379 0.247123 0.138873 0.0355854 11886.3 10085.4 21971.8 4.78324
3.38 0.248341 0.138353 0.034729 11874.9 10113.6 21988.4 4.77862
3.381 0.249719 0.143695 0.0335214 11867.1 10099.9 21967 4.7755
3.382 0.245593 0.144099 0.0379521 11858.6 10135.5 21994.2 4.77209
3.383 0.243924 0.145238 0.0380411 11843.5 10147.1 21990.6 4.76601
3.384 0.239182 0.148278 0.0360564 11817.7 10191.9 22009.6 4.75561
3.385 0.239035 0.150033 0.0334508 11780.9 10246.5 22027.4 4.74081
3.386 0.238488 0.146598 0.0316074 11736.6 10283.8 22020.4 4.72298
3.387 0.247355 0.149315 0.0289963 11690.3 10324.2 22014.5 4.70434
3.388 0.250843 0.14862 0.0301548 11647.4 10370.8 22018.2 4.68706
3.389 0.24989 0.148007 0.0355049 11611.3 10398.5 22009.8 4.67257
3.39 0.25111 0.14064 0.0393778 11583.4 10437 22020.4 4.66133
3.391 0.252633 0.144118 0.0415238 11563 10436.2 21999.1 4.6531
3.392 0.251295 0.142354 0.0375556 11548.8 10425.3 21974.1 4.64739
3.393 0.250025 0.135856 0.038556 11540.2 10418.5 21958.7 4.64395
3.394 0.249832 0.142179 0.0400933 11537.7 10412.8 21950.4 4.64292
3.395 0.246432 0.142072 0.0422786 11542.2 10392.8 21935 4.64475
3.396 0.242396 0.142107 0.0455135 11555 10365.7 21920.7 4.64988
3.397 0.240517 0.137327 0.0509132 11576.4 10372.9 21949.2 4.65849
3.398 0.245331 0.135098 0.0573839 11605.5 10368.7 21974.2 4.67023
3.399 0.243392 0.132977 0.0592121 11639.9 10312.8 21952.7 4.68406
3.4 0.244454 0.127981 0.0617393 11675.9 10274.4 21950.3 4.69854
3.401 0.24899 0.127523 0.060407 11708.9 10222.3 21931.2 4.71182
3.402 0.250743 0.130208 0.058143 11734.3 10206.4 21940.7 4.72206
3.403 0.248826 0.125168 0.0591816 11748.2 10198.4 21946.6 4.72764
3.404 0.24717 0.123016 0.0591102 11747.6 10190.7 21938.2 4.72739
3.405 0.24979 0.122864 0.0567727 11731.4 10216.4 21947.8 4.72087
3.406 0.25058 0.127916 0.0501184 11700.7 10235.4 21936 4.70852
3.407 0.248918 0.129302 0.0490035 11659.5 10282.6 21942 4.69193
3.408 0.245424 0.13217 0.04321 11614.6 10353.7 21968.3 4.67388
3.409 0.24095 0.134891 0.0393181 11574.3 10402.4 21976.7 4.65765
3.41 0.240293 0.132722 0.0352058 11545.5 10430 21975.6 4.64608
3.411 0.241768 0.138055 0.0327576 11532.1 10444.7 21976.8 4.64068
3.412 0.242432 0.135696 0.0311211 11533.9 10449.9 21983.8 4.64141
3.413 0.242101 0.137937 0.0342267 11548.5 10425.8 21974.2 4.64727
3.414 0.243818 0.135017 0.0397838 11572.6 10399.2 21971.8 4.65696
3.415 0.239758 0.129315 0.0399408 11603.1 10368.7 21971.8 4.66925
3.416 0.238989 0.132119 0.0451984 11637.1 10337 21974.1 4.68292
3.417 0.238519 0.132373 0.0484895 11671.5 10325.2 21996.7 4.69678
3.418 0.233991 0.127667 0.0508046 11702.9 10307.9 22010.8 4.70942
3.419 0.231696 0.128916 0.0512996 11727.8 10292.4 22020.2 4.71945
3.42 0.230046 0.125988 0.050869 11743.1 10287.8 22031 4.72561
3.421 0.232215 0.120389 0.0532815 11747.2 10282.5 22029.7 4.72725
3.422 0.236427 0.12153 0.0512381 11741.2 10268.4 22009.6 4.72484
3.423 0.231246 0.121768 0.0458167 11729.7 10281.3 22010.9 4.72018
3.424 0.229495 0.123568 0.0420082 11719.6 10297.4 22016.9 4.71613
3.425 0.234069 0.11894 0.0391271 11718.8 10307.7 22026.5 4.7158
3.426 0.234353 0.114552 0.0385063 11733.5 10272.8 22006.3 4.72172
3.427 0.234257 0.11368 0.0314395 11766.6 10248 22014.6 4.73503
3.428 0.229925 0.113945 0.0272334 11816.6 10203.8 22020.4 4.75515
3.429 0.230076 0.113147 0.0286033 11878.7 10160.6 22039.2 4.78016
3.43 0.2338 0.10981 0.0290029 11946.1 10091.8 22038 4.80729
3.431 0.235743 0.112044 0.0260222 12011.5 10009.8 22021.3 4.83361
3.432 0.236541 0.116045 0.0270276 12068.1 9959.08 22027.2 4.85638
3.433 0.237297 0.11505 0.0284393 12110.5 9946.18 22056.7 4.87345
3.434 0.234223 0.115251 0.0250015 12135.3 9923.77 22059.1 4.88342
3.435 0.23507 0.115171 0.0253105 12140.8 9879.12 22019.9 4.88563
3.436 0.234222 0.117043 0.024195 12127.3 9903.29 22030.6 4.88021
3.437 0.232538 0.119197 0.0197651 12096.9 9921.84 22018.8 4.86798
3.438 0.234945 0.115407 0.0198653 12052.9 9971.87 22024.8 4.85028
3.439 0.231528 0.110948 0.0199077 11999.9 10019.1 22019 4.82894
3.44 0.22964 0.1182 0.0191035 11942.8 10078.7 22021.4 4.80594
3.441 0.230321 0.111701 0.0177245 11886.3 10129.3 22015.6 4.78322
3.442 0.231405 0.108533 0.0175831 11834.3 10176.5 22010.8 4.7623
3.443 0.231467 0.10962 0.0222225 11788.8 10195.8 21984.7 4.744
3.444 0.230775 0.110512 0.0228159 11749.9 10224 21974 4.72834
3.445 0.228168 0.114389 0.025696 11716.2 10247.1 21963.3 4.71478
3.446 0.222324 0.115412 0.0265708 11685.9 10294 21979.9 4.70258
3.447 0.226141 0.114519 0.027354 11657.7 10311.6 21969.3 4.69123
3.448 0.226271 0.116063 0.027703 11631.6 10348.3 21979.9 4.68072
3.449 0.228701 0.120545 0.0267675 11609.1 10372.1 21981.2 4.67168
3.45 0.233451 0.124053 0.0269642 11592.6 10385 21977.6 4.66505
3.451 0.228226 0.123052 0.0281148 11584.8 10372.7 21957.5 4.66189
3.452 0.226278 0.125358 0.0260555 11587.9 10379.2 21967.1 4.66312
3.453 0.225065 0.124159 0.0241801 11603.8 10381.1 21984.9 4.66953
3.454 0.221735 0.120275 0.0222903 11634 10367.6 22001.6 4.6817
3.455 0.220321 0.121981 0.0217872 11678.9 10326.2 22005.1 4.69977
3.456 0.222382 0.119404 0.0244227 11737.3 10286.8 22024.1 4.72326
3.457 0.218218 0.118225 0.0226521 11805.8 10225.3 22031 4.75082
3.458 0.217482 0.117743 0.0153689 11879.2 10147.1 22026.3 4.78035
3.459 0.220188 0.119499 0.0123648 11950.7 10090.8 22041.5 4.80913
3.46 0.225145 0.121981 0.0153746 12013.3 10029.3 22042.6 4.83433
3.461 0.223707 0.118894 0.0183529 12060.4 9997.54 22057.9 4.85329
3.462 0.222479 0.116792 0.0195869 12087.1 9957.78 22044.9 4.86403
3.463 0.221214 0.119084 0.0177006 12090.5 9977 22067.5 4.86538
3.464 0.223837 0.120641 0.0185856 12070.1 10003.4 22073.4 4.85717
3.465 0.224431 0.112668 0.0180011 12028.5 10062.8 22091.3 4.84043
3.466 0.222144 0.109649 0.0134282 11971.3 10085.6 22056.9 4.81742
3.467 0.224015 0.106002 0.00721729 11907.3 10147.4 22054.7 4.79167
3.468 0.229394 0.1045 0.0130142 11847.4 10217 22064.4 4.76755
3.469 0.230014 0.109472 0.0116979 11801 10259.9 22060.9 4.7489
3.47 0.234541 0.110639 0.013105 11773.3 10266.3 22039.6 4.73775
3.471 0.232454 0.110222 0.0122934 11763.4 10251.2 22014.6 4.73377
3.472 0.237545 0.112192 0.0123826 11766.9 10241.7 22008.6 4.73519
3.473 0.239917 0.116833 0.0158096 11779.4 10222 22001.5 4.74021
3.474 0.241332 0.116585 0.014247 11798.4 10212.5 22010.9 4.74786
3.475 0.241912 0.118667 0.0118116 11823.2 10213.9 22037.1 4.75781
3.476 0.243709 0.115814 0.00976646 11853.4 10171.8 22025.2 4.77
3.477 0.243972 0.10871 0.0121676 11888.7 10147.3 22035.9 4.78417
3.478 0.244184 0.105684 0.0106496 11926.8 10113.7 22040.5 4.79952
3.479 0.23429 0.103494 0.0130526 11964.5 10083.2 22047.6 4.81467
3.48 0.234751 0.102741 0.0124699 11997 10045.9 22042.8 4.82775
3.481 0.236122 0.10288 0.0123533 12019.6 10029.2 22048.7 4.83685
3.482 0.235498 0.100675 0.00693321 12028.5 10025 22053.5 4.84045
3.483 0.232347 0.102409 0.0047282 12021.8 10019.8 22041.6 4.83773
3.484 0.230491 0.105073 0.00932717 11999.7 10037.3 22037 4.82885
3.485 0.230685 0.103762 0.0150185 11964.3 10064.4 22028.7 4.81461
3.486 0.231214 0.107823 0.018337 11918.6 10116.1 22034.7 4.7962
3.487 0.236159 0.108838 0.0212893 11865.1 10169.6 22034.7 4.7747
3.488 0.229532 0.111955 0.0246115 11806.2 10227.4 22033.5 4.75097
3.489 0.232181 0.108103 0.0229847 11743.7 10298.2 22041.9 4.72582
3.49 0.234677 0.10639 0.0254512 11680.4 10365.1 22045.5 4.70035
3.491 0.237241 0.108959 0.0293016 11619.6 10431.9 22051.5 4.67591
3.492 0.234957 0.108696 0.0284095 11565 10487.7 22052.7 4.65392
3.493 0.235013 0.104449 0.026397 11519 10546.7 22065.7 4.63542
3.494 0.23344 0.101496 0.0294919 11482.7 10579.5 22062.2 4.62082
3.495 0.232732 0.108072 0.0277777 11455.4 10610.4 22065.8 4.60982
3.496 0.229945 0.106117 0.0249071 11435.3 10626.9 22062.2 4.60174
3.497 0.224938 0.10465 0.0227728 11420.4 10640.7 22061.1 4.59573
3.498 0.224103 0.100616 0.0250096 11409 10652 22061 4.59113
3.499 0.225102 0.0995264 0.0233188 11400.8 10674.4 22075.3 4.58786
3.5 0.2215 0.102048 0.0264382 11397.5 10692 22089.6 4.58653
3.501 0.216931 0.100296 0.02842 11402.5 10677.7 22080.1 4.58851
3.502 0.217058 0.102926 0.0272138 11420.2 10662.3 22082.6 4.59566
3.503 0.215147 0.105078 0.0289052 11453.8 10618.1 22071.9 4.60916
3.504 0.217018 0.107359 0.0275637 11502 10564.9 22066.9 4.62857
3.505 0.219079 0.107242 0.0199713 11559 10497.2 22056.2 4.65151
3.506 0.217091 0.103554 0.0213605 11615.5 10470.3 22085.8 4.67424
3.507 0.220444 0.0982072 0.0193193 11662.1 10411.7 22073.8 4.69299
3.508 0.224642 0.0935211 0.0156429 11691.8 10397.4 22089.2 4.70494
3.509 0.223345 0.0880213 0.025885 11701.1 10389.3 22090.4 4.70869
3.51 0.229643 0.0903454 0.0244126 11690.2 10405 22095.2 4.7043
3.511 0.233635 0.0951605 0.02729 11662.4 10422.2 22084.6 4.69313
3.512 0.232903 0.100777 0.0280803 11623.3 10460.2 22083.5 4.67737
3.513 0.231977 0.0998759 0.0287892 11579.1 10496.2 22075.3 4.6596
3.514 0.227973 0.0987105 0.0303263 11535.3 10509.2 22044.6 4.64199
3.515 0.229629 0.101402 0.0257282 11495.2 10538.7 22033.9 4.62584
3.516 0.228264 0.101214 0.022456 11459.5 10585.1 22044.6 4.61145
3.517 0.229903 0.0970521 0.0272204 11427.1 10622.2 22049.3 4.59845
3.518 0.232921 0.0978417 0.0239114 11397.4 10638.8 22036.2 4.58647
3.519 0.231969 0.0974002 0.0216841 11370.2 10678 22048.1 4.57552
3.52 0.233988 0.0917733 0.0170565 11346.3 10707.7 22054.1 4.56593
3.521 0.232317 0.088876 0.0185738 11327 10729.4 22056.4 4.55816
3.522 0.232135 0.0902916 0.0146191 11313 10758.8 22071.8 4.55251
3.523 0.238711 0.0921055 0.0159328 11304.4 10754.4 22058.8 4.54904
3.524 0.241287 0.0932031 0.0171821 11301.2 10764.8 22065.9 4.54775
3.525 0.24593 0.0892844 0.0155218 11304.3 10752.2 22056.5 4.549
3.526 0.246199 0.0838065 0.0123572 11315.6 10701.6 22017.3 4.55358
3.527 0.245323 0.0849328 0.0084939 11337.2 10684.9 22022 4.56223
3.528 0.238662 0.0855649 0.00279713 11369.9 10650.9 22020.8 4.57541
3.529 0.235801 0.0901198 -0.00429106 11414.3 10614.9 22029.2 4.59327
3.53 0.236268 0.0948429 -0.00674963 11471 10533.3 22004.3 4.6161
3.531 0.237929 0.0925999 -0.00968027 11540.7 10479.1 22019.7 4.64413
3.532 0.23528 0.0919819 -0.00777197 11622.2 10386.7 22009 4.67695
3.533 0.239663 0.0962906 -0.00553179 11712.2 10274.2 21986.4 4.71315
3.534 0.23837 0.0953207 -0.00513792 11805.9 10176.8 21982.7 4.75087
3.535 0.241114 0.0932493 -0.00378752 11898.9 10093.2 21992.1 4.7883
3.536 0.240582 0.0898581 -0.000453949 11986.9 10040.8 22027.7 4.82371
3.537 0.245195 0.0886335 -0.00166893 12065.6 9964.55 22030.1 4.85536
3.538 0.248493 0.0895834 -2.67029e-05 12130.6 9906.6 22037.2 4.88152
3.539 0.244763 0.0937691 0.00648117 12178.4 9859.91 22038.3 4.90077
3.54 0.241417 0.0915194 0.0121574 12207.1 9813.38 22020.4 4.91229
3.541 0.240111 0.0925732 0.0160456 12215.9 9787.9 22003.8 4.91587
3.542 0.236929 0.0913601 0.0194969 12205.7 9780.41 21986.1 4.91175
3.543 0.239598 0.0921216 0.019619 12177.6 9783.52 21961.1 4.90045
3.544 0.235242 0.0984368 0.0181866 12133.4 9849.1 21982.5 4.88268
3.545 0.239808 0.101646 0.0183525 12075.3 9887.04 21962.3 4.85927
3.546 0.249321 0.102377 0.0150366 12005.7 9951.94 21957.6 4.83126
3.547 0.251221 0.100071 0.0178394 11927.8 10028.7 21956.5 4.79991
3.548 0.256773 0.0993428 0.015501 11845.5 10111.1 21956.5 4.76678
3.549 0.260559 0.103431 0.014513 11764 10189.1 21953.1 4.73402
3.55 0.263807 0.105749 0.0157871 11690.1 10242.8 21932.9 4.70428
3.551 0.266883 0.105214 0.0125213 11630.8 10314.1 21944.9 4.68041
3.552 0.268007 0.105089 0.0159035 11591.8 10336.6 21928.4 4.66471
3.553 0.269711 0.106721 0.0220925 11575.7 10355.1 21930.8 4.65821
3.554 0.266066 0.106837 0.0217915 11581.5 10359.8 21941.4 4.66058
3.555 0.267072 0.110636 0.0244297 11605.8 10354.5 21960.3 4.67034
3.556 0.272025 0.108972 0.025784 11643 10304.2 21947.2 4.68531
3.557 0.26745 0.110199 0.0272477 11686.7 10256.8 21943.5 4.7029
3.558 0.266255 0.105514 0.023941 11730 10221.7 21951.7 4.72032
3.559 0.264359 0.104333 0.0271034 11766.4 10204.2 21970.6 4.73499
3.56 0.265506 0.10297 0.0299411 11791 10196.2 21987.2 4.74488
3.561 0.267754 0.106227 0.0244737 11800.8 10191.1 21992 4.74883
3.562 0.272423 0.105905 0.0215211 11796.1 10181.6 21977.8 4.74692
3.563 0.276019 0.109924 0.0233769 11779.9 10200.3 21980.2 4.74039
3.564 0.269622 0.10984 0.026608 11757.6 10243 22000.5 4.73141
3.565 0.267722 0.109272 0.0299325 11736 10261.2 21997.1 4.72272
3.566 0.265494 0.106126 0.0291848 11721.4 10282.9 22004.3 4.71686
3.567 0.268347 0.11166 0.0286584 11718.8 10292.7 22011.5 4.71583
3.568 0.271246 0.118054 0.0323672 11730.7 10283.1 22013.9 4.72062
3.569 0.266217 0.125141 0.0247812 11757.3 10250.7 22008 4.73131
3.57 0.265373 0.127349 0.0217195 11796.8 10218.2 22015.1 4.74721
3.571 0.265441 0.128633 0.0224133 11846.6 10176.7 22023.3 4.76722
3.572 0.268932 0.133698 0.0199361 11903.2 10127.2 22030.4 4.79001
3.573 0.271183 0.136744 0.0210738 11962.9 10066.2 22029.1 4.81405
3.574 0.274125 0.133913 0.0221076 12021.5 10017 22038.6 4.83764
3.575 0.275203 0.132018 0.0261292 12074.7 9951.87 22026.6 4.85905
3.576 0.277552 0.128021 0.0273013 12118.6 9880.66 21999.3 4.8767
3.577 0.285411 0.132396 0.0278296 12150.2 9837.21 21987.4 4.8894
3.578 0.282959 0.134464 0.0274096 12168 9798 21966 4.89656
3.579 0.27918 0.135141 0.0296974 12172 9809.4 21981.4 4.89818
3.58 0.281193 0.139322 0.0283184 12163.7 9820.08 21983.8 4.89484
3.581 0.278461 0.134815 0.0289011 12145.2 9843.29 21988.5 4.88739
3.582 0.277916 0.131391 0.0274315 12118.7 9877.02 21995.7 4.87672
3.583 0.276686 0.131369 0.0255775 12085.9 9907.43 21993.3 4.86353
3.584 0.267457 0.133427 0.0227141 12048.7 9943.45 21992.2 4.84857
3.585 0.261676 0.135012 0.0248528 12009.7 9980.11 21989.8 4.83288
3.586 0.261032 0.134822 0.0203071 11972.6 10045.7 22018.3 4.81795
3.587 0.255788 0.137865 0.0181775 11941.9 10056.4 21998.3 4.80557
3.588 0.243749 0.140926 0.0197272 11921.7 10058.8 21980.5 4.79747
3.589 0.241839 0.147844 0.0232069 11914.8 10065.6 21980.4 4.7947
3.59 0.237542 0.152767 0.0254624 11921.6 10047 21968.5 4.79741
3.591 0.239236 0.151187 0.0240843 11939.4 10029 21968.5 4.8046
3.592 0.232025 0.150767 0.0248721 11964 10011.5 21975.5 4.8145
3.593 0.230332 0.153691 0.0216029 11990.2 9990.09 21980.3 4.82502
3.594 0.23779 0.154845 0.0242932 12013.4 9958.42 21971.9 4.83438
3.595 0.238417 0.14917 0.0198605 12031.1 9959.75 21990.9 4.8415
3.596 0.241238 0.148847 0.022012 12042.9 9963.49 22006.4 4.84625
3.597 0.244786 0.147369 0.0267739 12050.6 9939.21 21989.8 4.84934
3.598 0.238442 0.1461 0.0216384 12057.2 9945.75 22003 4.852
3.599 0.244345 0.149032 0.0184455 12065.6 9937.35 22003 4.85539
3.6 0.247217 0.155378 0.0125661 12077 9937.89 22014.9 4.85995
3.601 0.244985 0.154592 0.0107245 12090.2 9924.59 22014.8 4.86528
3.602 0.247396 0.151741 0.01372 12102.4 9917.08 22019.5 4.87018
3.603 0.244084 0.150767 0.0128331 12109.6 9914.55 22024.2 4.8731
3.604 0.241754 0.154862 0.0144114 12108.8 9913.01 22021.8 4.87277
3.605 0.242145 0.157406 0.0163445 12099 9890.85 21989.9 4.86883
3.606 0.247894 0.161993 0.0153252 12082.3 9920.67 22003 4.8621
3.607 0.251771 0.165799 0.0142652 12063.2 9951.68 22014.9 4.85442
3.608 0.249152 0.167056 0.0132467 12047.7 9966.16 22013.9 4.84817
3.609 0.251141 0.16817 0.0163289 12040.9 9945.73 21986.6 4.84542
3.61 0.249856 0.172329 0.0178577 12045.4 9935.22 21980.6 4.84723
3.611 0.254499 0.173655 0.0155889 12060.9 9920.92 21981.8 4.85347
3.612 0.260603 0.169634 0.0154277 12084.2 9887.92 21972.2 4.86288
3.613 0.262806 0.168658 0.0137674 12111.3 9858.48 21969.8 4.87376
3.614 0.265687 0.164944 0.0150443 12138.1 9845.88 21984 4.88454
3.615 0.261994 0.165752 0.0172206 12161.9 9829.18 21991.1 4.89413
3.616 0.256253 0.165196 0.0208044 12181.4 9800.29 21981.7 4.90198
3.617 0.252589 0.166131 0.0201044 12196.3 9774.69 21971 4.90799
3.618 0.250076 0.163932 0.015584 12206.8 9772.45 21979.3 4.9122
3.619 0.25058 0.165576 0.0152856 12212.6 9785.64 21998.2 4.91453
3.62 0.244358 0.165276 0.0184012 12212.4 9781.18 21993.5 4.91443
3.621 0.243758 0.171556 0.0169078 12204.2 9791.71 21995.9 4.91115
3.622 0.244876 0.1727 0.0161753 12186.8 9812.69 21999.4 4.90413
3.623 0.24185 0.172904 0.0123911 12159.9 9868.05 22028 4.89333
3.624 0.243752 0.169704 0.0103746 12124.8 9916.27 22041 4.87918
3.625 0.245541 0.167048 0.011703 12082.7 9951.21 22033.9 4.86225
3.626 0.244631 0.169113 0.0192118 12034.5 9992.33 22026.9 4.84287
3.627 0.240841 0.165543 0.0171833 11980.2 10033.6 22013.8 4.82101
3.628 0.240357 0.163554 0.0150909 11919.2 10098.1 22017.3 4.79644
3.629 0.237895 0.164083 0.0230265 11851.3 10149.4 22000.7 4.76914
3.63 0.239605 0.160471 0.0281162 11777.6 10211.2 21988.8 4.73949
3.631 0.238959 0.155568 0.0271127 11700.7 10275.2 21975.9 4.70855
3.632 0.241596 0.158728 0.0204084 11625.3 10360.2 21985.4 4.67818
3.633 0.240276 0.159766 0.0227154 11557 10446.3 22003.4 4.65072
3.634 0.235187 0.157162 0.0272263 11501.4 10484.2 21985.6 4.62833
3.635 0.237109 0.155951 0.0294244 11461.6 10522.8 21984.4 4.61232
3.636 0.236613 0.159618 0.0309447 11437.8 10564.4 22002.2 4.60273
3.637 0.236649 0.157254 0.0284127 11427.5 10550.9 21978.4 4.59858
3.638 0.234025 0.160049 0.0310583 11426.5 10566 21992.5 4.59819
3.639 0.239516 0.157188 0.0338233 11430.4 10536 21966.4 4.59976
3.64 0.241882 0.155069 0.0385344 11435.3 10532.2 21967.5 4.60172
3.641 0.246516 0.155777 0.0419374 11438.4 10514.8 21953.3 4.60299
3.642 0.245557 0.150704 0.0460782 11439 10523.8 21962.8 4.60322
3.643 0.246907 0.146735 0.0438461 11438.3 10506.7 21945 4.60293
3.644 0.244142 0.149102 0.0491858 11439.7 10491.1 21930.8 4.60349
3.645 0.248209 0.145319 0.0507092 11447.8 10487.8 21935.6 4.60676
3.646 0.244108 0.144765 0.0537419 11466.4 10462.1 21928.5 4.61423
3.647 0.246171 0.143657 0.0551753 11496.7 10428.1 21924.9 4.62645
3.648 0.246461 0.146635 0.0606484 11536.6 10406.1 21942.7 4.64249
3.649 0.248999 0.14329 0.060719 11580.5 10332.4 21912.9 4.66015
3.65 0.25124 0.148114 0.0634604 11621.8 10288.5 21910.3 4.67679
3.651 0.248334 0.146705 0.0609827 11654.9 10275.6 21930.5 4.69009
3.652 0.250115 0.152644 0.0602407 11675.6 10245.4 21921 4.69843
3.653 0.251493 0.14985 0.0595541 11681.6 10246.5 21928.1 4.70085
3.654 0.251694 0.152252 0.0593519 11671.3 10298.2 21969.5 4.69671
3.655 0.249372 0.14263 0.0588961 11643.5 10332 21975.5 4.68551
3.656 0.248631 0.138803 0.0553923 11597.5 10387.5 21985 4.667
3.657 0.251376 0.13893 0.0623484 11534.6 10436.2 21970.8 4.64167
3.658 0.255543 0.142083 0.0672779 11458.9 10520.4 21979.3 4.61122
3.659 0.261544 0.142277 0.0686045 11377.6 10612.4 21990.1 4.57852
3.66 0.26284 0.14084 0.0655594 11300.2 10686.5 21986.7 4.54736
3.661 0.266603 0.136052 0.0644989 11236.2 10754.2 21990.4 4.52159
3.662 0.263589 0.137268 0.0696602 11193.1 10806.8 22000 4.50428
3.663 0.266149 0.141103 0.0701523 11175.3 10819.8 21995.1 4.4971
3.664 0.265512 0.146132 0.0742435 11182.6 10829.1 22011.8 4.50006
3.665 0.264619 0.147075 0.0734606 11211.8 10805.8 22017.6 4.51178
3.666 0.25961 0.152121 0.0715628 11257.5 10765.9 22023.5 4.53019
3.667 0.263441 0.151295 0.0690017 11314.1 10705.7 22019.8 4.55294
3.668 0.261985 0.148098 0.067986 11376.4 10612.6 21989 4.57802
3.669 0.263001 0.148427 0.0708928 11440.2 10552.3 21992.5 4.6037
3.67 0.272738 0.146739 0.0723958 11502 10496.4 21998.4 4.62856
3.671 0.276411 0.151151 0.0787396 11558.4 10419.7 21978.2 4.65128
3.672 0.27641 0.155833 0.0757184 11605.7 10362.9 21968.6 4.67031
3.673 0.281454 0.156217 0.0773759 11639.5 10330.1 21969.6 4.68389
3.674 0.273356 0.15121 0.0730147 11655.6 10320 21975.5 4.69037
3.675 0.273452 0.14683 0.0738473 11650.8 10315.2 21966 4.68846
3.676 0.272586 0.149703 0.0773969 11624.3 10350 21974.3 4.67779
3.677 0.26936 0.149782 0.0752378 11578.2 10400.9 21979.1 4.65924
3.678 0.271265 0.152306 0.0747204 11517.4 10464.2 21981.6 4.63475
3.679 0.265308 0.14786 0.0786247 11448.6 10522.3 21970.9 4.60709
3.68 0.266342 0.152768 0.0721064 11379.2 10571.6 21950.9 4.57916
3.681 0.262769 0.153863 0.0719562 11315.7 10619.8 21935.5 4.55362
3.682 0.264683 0.149567 0.072113 11263.7 10687.4 21951 4.53266
3.683 0.266297 0.148292 0.0776532 11227.5 10716.4 21943.9 4.51809
3.684 0.268096 0.150267 0.0782778 11210.8 10711.9 21922.6 4.51137
3.685 0.269919 0.149702 0.081475 11215.6 10708.2 21923.8 4.51332
3.686 0.270164 0.149225 0.0787005 11241.9 10670 21911.9 4.52389
3.687 0.263512 0.146 0.0828853 11286.9 10611.8 21898.7 4.54201
3.688 0.261805 0.146349 0.079706 11346.5 10549.8 21896.2 4.56598
3.689 0.260081 0.147992 0.0798965 11415.9 10500.4 21916.3 4.59394
3.69 0.258265 0.145715 0.0763221 11491.8 10428.1 21919.9 4.62448
3.691 0.261941 0.149621 0.0735741 11572 10346.7 21918.7 4.65676
3.692 0.260997 0.15064 0.0735737 11655.6 10266.7 21922.3 4.69037
3.693 0.266329 0.148311 0.076913 11741.4 10166.6 21908 4.7249
3.694 0.272647 0.147932 0.0723628 11827.7 10075.6 21903.2 4.75963
3.695 0.272078 0.147211 0.06823 11911.4 9994.19 21905.6 4.79331
3.696 0.278431 0.145364 0.0609355 11988.2 9907.82 21896 4.82422
3.697 0.280373 0.144173 0.0559197 12052.8 9813.4 21866.2 4.85024
3.698 0.280108 0.143647 0.0538788 12099.9 9754.48 21854.3 4.86916
3.699 0.282609 0.141601 0.0547423 12124.2 9728.86 21853.1 4.87896
3.7 0.285935 0.145203 0.0573868 12122.3 9744.92 21867.2 4.87817
3.701 0.288969 0.145353 0.0608273 12092.3 9770.24 21862.5 4.86611
3.702 0.292458 0.141194 0.0638928 12034.7 9824.43 21859.1 4.84292
3.703 0.293012 0.141384 0.0628672 11952.3 9915.19 21867.5 4.80978
