# t(1)   sumvx(2)   sumvy(3)   sumvz(4)    kenergy(5)   penergy(6)   energy(7)   red_temp(8)
2.3505 0.218908 0.184123 0.264221 12028.8 10035.6 22064.4 4.84058
2.3515 0.218029 0.18292 0.266338 12003 10062.6 22065.6 4.83019
2.3525 0.216326 0.18313 0.268747 11981.6 10093.5 22075.1 4.82157
2.3535 0.211893 0.187981 0.265737 11962.5 10118.4 22080.9 4.81388
2.3545 0.212987 0.188123 0.262151 11943 10118.9 22061.9 4.80603
2.3555 0.213319 0.181541 0.260604 11920.6 10131.7 22052.3 4.79704
2.3565 0.215062 0.179869 0.262999 11894.1 10157 22051.1 4.78635
2.3575 0.213005 0.178499 0.265228 11863.4 10196 22059.5 4.77402
2.3585 0.214061 0.175681 0.262918 11830 10212.8 22042.8 4.76055
2.3595 0.213969 0.169446 0.260034 11795.2 10254.7 22049.9 4.74658
2.3605 0.211571 0.163145 0.261447 11760.3 10294.4 22054.7 4.7325
2.3615 0.205571 0.167406 0.264639 11724.8 10316.9 22041.6 4.71821
2.3625 0.208577 0.166476 0.268666 11687.3 10374.5 22061.8 4.70313
2.3635 0.204731 0.16634 0.273449 11646.1 10408.6 22054.7 4.68657
2.3645 0.205953 0.163419 0.268685 11600.6 10448.2 22048.8 4.66825
2.3655 0.204213 0.158467 0.266766 11551.9 10496.8 22048.8 4.64867
2.3665 0.203961 0.157468 0.266739 11503.2 10557.5 22060.7 4.62905
2.3675 0.204055 0.161685 0.269392 11458.4 10597.7 22056 4.61102
2.3685 0.198511 0.162324 0.269103 11421.7 10630.9 22052.6 4.59627
2.3695 0.196589 0.156856 0.266313 11396.6 10651.3 22047.9 4.58614
2.3705 0.198144 0.155969 0.269867 11385.3 10689.8 22075.1 4.5816
2.3715 0.198848 0.153895 0.269326 11388.8 10669.8 22058.5 4.58302
2.3725 0.194797 0.154923 0.264937 11406.4 10662.8 22069.1 4.59009
2.3735 0.196917 0.154893 0.269738 11435.6 10614.5 22050.2 4.60186
2.3745 0.192011 0.154281 0.269868 11473.3 10582.7 22056 4.61704
2.3755 0.192027 0.150467 0.269962 11516.8 10536.9 22053.7 4.63453
2.3765 0.187645 0.151076 0.271423 11564.2 10464.5 22028.7 4.65361
2.3775 0.190653 0.154343 0.273133 11614.8 10421 22035.8 4.67398
2.3785 0.192368 0.155191 0.273007 11668.1 10378.5 22046.6 4.69541
2.3795 0.190929 0.154334 0.273725 11723.1 10300.8 22023.9 4.71755
2.3805 0.190062 0.150892 0.275299 11777.9 10228.2 22006.1 4.73959
2.3815 0.188787 0.152104 0.271938 11829.5 10174.2 22003.7 4.76037
2.3825 0.187164 0.15275 0.270569 11874.2 10103.2 21977.4 4.77836
2.3835 0.189063 0.155568 0.272946 11908.2 10094.1 22002.3 4.79205
2.3845 0.190408 0.147208 0.27554 11928.2 10057.5 21985.7 4.8001
2.3855 0.188655 0.145379 0.278556 11931.8 10021.8 21953.6 4.80154
2.3865 0.181449 0.144449 0.28086 11917.5 10040.9 21958.3 4.79576
2.3875 0.18175 0.145655 0.282804 11884.6 10082 21966.6 4.78255
2.3885 0.183445 0.146251 0.289914 11833.5 10147.3 21980.8 4.76197
2.3895 0.183802 0.148985 0.2951 11765.3 10207.2 21972.6 4.73455
2.3905 0.186165 0.144855 0.296932 11683.3 10301.2 21984.5 4.70152
2.3915 0.187998 0.142075 0.294188 11592.6 10415.8 22008.4 4.66504
2.3925 0.186176 0.138905 0.292203 11501 10511.1 22012 4.62815
2.3935 0.189215 0.140268 0.293066 11416.9 10619 22035.9 4.59431
2.3945 0.193 0.142092 0.288504 11348.2 10697.3 22045.4 4.56667
2.3955 0.190326 0.143319 0.28577 11300.8 10760.2 22061 4.54761
2.3965 0.193388 0.143412 0.290124 11278.6 10788.4 22066.9 4.53866
2.3975 0.20127 0.139811 0.294189 11282.8 10795.9 22078.7 4.54036
2.3985 0.204967 0.135246 0.294433 11311.7 10789.5 22101.2 4.552
2.3995 0.203587 0.134431 0.289651 11360.5 10746.6 22107.1 4.57162
2.4005 0.199076 0.131845 0.288321 11422.5 10677.3 22099.8 4.59659
2.4015 0.205167 0.136237 0.286113 11491.7 10591.5 22083.2 4.62444
2.4025 0.206575 0.133291 0.289194 11563.8 10521.7 22085.5 4.65345
2.4035 0.204617 0.131723 0.290184 11636.2 10439.8 22076 4.68259
2.4045 0.202745 0.132912 0.29443 11707.4 10369.9 22077.3 4.71125
2.4055 0.200745 0.132158 0.296762 11776.1 10290.5 22066.6 4.73885
2.4065 0.20215 0.133634 0.302122 11840.4 10223.8 22064.2 4.76476
2.4075 0.204052 0.131688 0.303649 11898.7 10137 22035.7 4.78821
2.4085 0.200796 0.133365 0.307898 11949.1 10091.3 22040.5 4.8085
2.4095 0.197254 0.131377 0.308693 11990.3 10035.8 22026.2 4.82508
2.4105 0.196616 0.129053 0.315686 12021.7 10018.8 22040.5 4.83772
2.4115 0.193438 0.129658 0.318064 12043.5 9993.45 22036.9 4.84647
2.4125 0.193847 0.133248 0.319518 12056.6 9979.17 22035.7 4.85173
2.4135 0.190952 0.130917 0.318876 12062.7 10013.4 22076.1 4.8542
2.4145 0.18543 0.131252 0.318241 12064 10000.3 22064.3 4.85473
2.4155 0.187576 0.133251 0.32163 12062.5 9974.39 22036.9 4.85413
2.4165 0.188883 0.127083 0.32021 12059.4 10000 22059.5 4.85289
2.4175 0.185449 0.128966 0.322097 12055 9991.45 22046.4 4.85109
2.4185 0.18593 0.125397 0.318171 12048.2 10010.1 22058.3 4.84838
2.4195 0.185132 0.120401 0.317327 12038.2 10020.1 22058.3 4.84434
2.4205 0.184138 0.119896 0.317248 12024.6 10050.3 22074.9 4.83887
2.4215 0.188994 0.120466 0.318874 12008.4 10067.6 22076.1 4.83237
2.4225 0.187036 0.126212 0.318871 11991.8 10074.8 22066.6 4.82569
2.4235 0.181199 0.127619 0.31705 11977.6 10108.1 22085.7 4.81995
2.4245 0.188132 0.128643 0.318184 11967.9 10110.6 22078.5 4.81606
2.4255 0.18916 0.1299 0.316823 11963.8 10127.7 22091.5 4.81439
2.4265 0.191013 0.133558 0.314523 11964.3 10122.5 22086.8 4.81459
2.4275 0.189626 0.136009 0.313324 11966.9 10107.9 22074.8 4.81565
2.4285 0.188724 0.133001 0.320981 11968.8 10116.7 22085.5 4.81641
2.4295 0.191978 0.128901 0.321526 11967.4 10117 22084.4 4.81586
2.4305 0.195152 0.127674 0.320248 11961.3 10134.9 22096.2 4.81342
2.4315 0.195221 0.127923 0.317196 11950.3 10135.3 22085.5 4.80896
2.4325 0.190319 0.12831 0.316305 11934.9 10169.7 22104.6 4.80277
2.4335 0.190468 0.126992 0.313271 11916.5 10197.6 22114.2 4.79538
2.4345 0.194069 0.133118 0.31425 11897.2 10202.7 22099.9 4.78759
2.4355 0.192836 0.131309 0.313873 11879.3 10179.2 22058.5 4.78041
2.4365 0.193413 0.131193 0.311278 11866 10199.6 22065.6 4.77505
2.4375 0.195718 0.134209 0.309558 11860.3 10199.4 22059.7 4.77276
2.4385 0.195529 0.129038 0.308248 11864.3 10178.8 22043.1 4.77437
2.4395 0.196966 0.129423 0.306864 11878.1 10144.6 22022.7 4.77992
2.4405 0.195732 0.127558 0.305931 11898.8 10132.1 22031 4.78827
2.4415 0.18893 0.127936 0.305624 11921.5 10123.7 22045.1 4.79737
2.4425 0.183831 0.12686 0.302958 11940.1 10114.6 22054.6 4.80486
2.4435 0.182225 0.121769 0.301646 11950.3 10128 22078.3 4.80897
2.4445 0.184295 0.120812 0.295855 11951 10128.6 22079.6 4.80924
2.4455 0.185555 0.124753 0.294544 11944.6 10132.7 22077.3 4.80667
2.4465 0.190269 0.122472 0.290608 11936.2 10136.3 22072.5 4.80332
2.4475 0.193047 0.117066 0.291109 11931.6 10131.5 22063.1 4.80146
2.4485 0.193004 0.121002 0.287876 11933.9 10123.3 22057.3 4.80238
2.4495 0.192384 0.127691 0.280659 11943.2 10119.9 22063.1 4.80612
2.4505 0.188535 0.123782 0.283686 11956.9 10109.8 22066.6 4.81163
2.4515 0.191474 0.128082 0.281838 11971.3 10100.1 22071.4 4.81743
2.4525 0.193856 0.126186 0.282027 11983.2 10081.1 22064.3 4.82222
2.4535 0.192245 0.129283 0.28566 11990.3 10073.9 22064.2 4.82506
2.4545 0.191319 0.128207 0.287909 11991.2 10074.2 22065.4 4.82543
2.4555 0.197185 0.125995 0.289374 11984.8 10105.4 22090.3 4.82287
2.4565 0.199642 0.124573 0.289881 11970.2 10127.2 22097.4 4.817
2.4575 0.202816 0.123987 0.285305 11947 10130.2 22077.2 4.80766
2.4585 0.20476 0.126183 0.279783 11916.3 10156.2 22072.6 4.79529
2.4595 0.204141 0.127598 0.281144 11881.8 10198 22079.8 4.78141
2.4605 0.207157 0.127197 0.284405 11849 10217.7 22066.8 4.76823
2.4615 0.209051 0.127128 0.285052 11823.1 10234.2 22057.3 4.75778
2.4625 0.210672 0.125974 0.286254 11805.3 10242.4 22047.7 4.75062
2.4635 0.214641 0.125674 0.285684 11792.5 10256.2 22048.7 4.74545
2.4645 0.217704 0.127149 0.287503 11779.2 10298 22077.3 4.74014
2.4655 0.223044 0.131028 0.289969 11762 10328.3 22090.3 4.73319
2.4665 0.222128 0.128604 0.286631 11741.2 10332.5 22073.7 4.72484
2.4675 0.213762 0.13491 0.287249 11721.4 10370.2 22091.6 4.71687
2.4685 0.206146 0.132059 0.288069 11708.7 10396.1 22104.8 4.71176
2.4695 0.210461 0.129733 0.292202 11709.1 10393.4 22102.5 4.71191
2.4705 0.210358 0.125197 0.292757 11726.8 10373.4 22100.2 4.71902
2.4715 0.207824 0.123391 0.296139 11763.6 10329.5 22093.1 4.73384
2.4725 0.207618 0.121478 0.300475 11819.1 10249 22068.2 4.75619
2.4735 0.207642 0.121159 0.302525 11890.8 10182 22072.8 4.78505
2.4745 0.206832 0.119027 0.301498 11974.3 10060.4 22034.7 4.81864
2.4755 0.209817 0.119417 0.298759 12063.4 9972.26 22035.7 4.85451
2.4765 0.209605 0.120595 0.297779 12150.3 9903.07 22053.4 4.88947
2.4775 0.209903 0.116557 0.303713 12225.9 9825 22050.9 4.91986
2.4785 0.209405 0.110902 0.302267 12281 9773.33 22054.3 4.94205
2.4795 0.213105 0.114919 0.295956 12308.4 9722.06 22030.5 4.95309
2.4805 0.211824 0.116598 0.296727 12304.2 9716.75 22020.9 4.95139
2.4815 0.214401 0.119717 0.295408 12268.8 9743.97 22012.8 4.93715
2.4825 0.220315 0.117579 0.295576 12207.5 9824.5 22032 4.91248
2.4835 0.216959 0.119677 0.289814 12129.2 9925.38 22054.6 4.88098
2.4845 0.218951 0.125771 0.291571 12045.1 10006.1 22051.2 4.84714
2.4855 0.220896 0.124605 0.291146 11965.7 10060.8 22026.5 4.81517
2.4865 0.222718 0.124199 0.291734 11898.8 10112.3 22011.1 4.78826
2.4875 0.223875 0.126515 0.287791 11848.8 10160 22008.8 4.76812
2.4885 0.223017 0.128201 0.2887 11816.5 10195.8 22012.3 4.75512
2.4895 0.21693 0.128952 0.288043 11800.6 10217.6 22018.2 4.74872
2.4905 0.212963 0.132724 0.285691 11798.7 10224.2 22022.9 4.74795
2.4915 0.213984 0.134353 0.282801 11808 10249.4 22057.4 4.7517
2.4925 0.21274 0.133222 0.277936 11826.1 10237.1 22063.2 4.759
2.4935 0.213464 0.13291 0.276815 11851.3 10227.4 22078.6 4.76911
2.4945 0.21699 0.134189 0.27401 11882.3 10205.8 22088.1 4.78162
2.4955 0.216093 0.136085 0.272151 11919.2 10200.9 22120.2 4.79648
2.4965 0.21555 0.136349 0.272786 11962.9 10150.2 22113.1 4.81405
2.4975 0.218754 0.132438 0.272938 12014.6 10110.4 22125 4.83485
2.4985 0.220222 0.136475 0.270525 12075 10040.5 22115.4 4.85915
2.4995 0.220032 0.138339 0.269598 12143 9982.02 22125 4.88651
2.5005 0.222793 0.138405 0.268197 12215.2 9926.28 22141.5 4.91559
2.5015 0.223196 0.137363 0.265414 12286.4 9876.27 22162.7 4.94423
2.5025 0.218214 0.131707 0.267634 12349.9 9817.45 22167.3 4.96977
2.5035 0.215369 0.131055 0.265896 12398.8 9783.93 22182.7 4.98944
2.5045 0.217335 0.127485 0.262381 12427.4 9738.56 22166 5.00097
2.5055 0.21871 0.116601 0.258486 12432.1 9749.37 22181.5 5.00286
2.5065 0.219168 0.11716 0.262972 12411.9 9766 22177.9 4.99473
2.5075 0.219535 0.117575 0.267231 12369 9835.14 22204.1 4.97746
2.5085 0.221461 0.115381 0.267593 12308.5 9912.36 22220.9 4.95313
2.5095 0.222129 0.108957 0.267788 12237.5 9973.92 22211.4 4.92455
2.5105 0.223159 0.108613 0.268164 12163.7 10040.7 22204.5 4.89487
2.5115 0.221189 0.104362 0.266025 12093.9 10105.9 22199.7 4.86675
2.5125 0.223635 0.102074 0.263024 12032.6 10161.2 22193.8 4.84211
2.5135 0.221123 0.102393 0.257915 11982.7 10194.6 22177.2 4.82199
2.5145 0.225426 0.107741 0.256815 11945.1 10234.4 22179.5 4.80689
2.5155 0.226966 0.109232 0.258908 11920.5 10263.8 22184.4 4.79699
2.5165 0.22869 0.11218 0.257766 11909.3 10288 22197.4 4.79249
2.5175 0.233059 0.116487 0.251939 11912.4 10286 22198.5 4.79374
2.5185 0.235224 0.117451 0.255643 11930.5 10271.7 22202.1 4.80099
2.5195 0.237575 0.120249 0.260331 11963.4 10235.1 22198.5 4.81423
2.5205 0.238576 0.120417 0.259348 12009.7 10188.7 22198.4 4.83289
2.5215 0.239521 0.118016 0.264211 12066.4 10149.8 22216.1 4.85568
2.5225 0.239603 0.119797 0.262423 12128.3 10097.2 22225.5 4.88061
2.5235 0.235316 0.122017 0.262369 12189.4 10040.7 22230.2 4.9052
2.5245 0.241207 0.120922 0.265475 12243.3 9996.33 22239.6 4.92688
2.5255 0.244328 0.119679 0.264781 12284.2 9958.86 22243.1 4.94336
2.5265 0.243847 0.119357 0.26571 12308.7 9929.71 22238.4 4.95318
2.5275 0.238278 0.121383 0.269989 12315.4 9924.11 22239.5 4.9559
2.5285 0.237489 0.120464 0.271424 12306.1 9934.77 22240.9 4.95215
2.5295 0.23763 0.122479 0.269546 12283.9 9949.92 22233.8 4.94321
2.5305 0.235349 0.121419 0.26864 12252.7 9959.81 22212.5 4.93067
2.5315 0.234511 0.123741 0.268898 12215.5 9981.57 22197.1 4.91569
2.5325 0.232612 0.119893 0.271626 12173.8 9998.38 22172.2 4.89892
2.5335 0.234048 0.117836 0.276833 12128 10021.7 22149.6 4.88048
2.5345 0.233903 0.115646 0.272694 12078.1 10084.6 22162.7 4.86042
2.5355 0.239551 0.116708 0.27589 12025 10122.3 22147.3 4.83903
2.5365 0.235748 0.116427 0.276661 11970 10166.6 22136.7 4.81691
2.5375 0.232619 0.116311 0.273838 11915.7 10218.5 22134.3 4.79506
2.5385 0.230959 0.118481 0.280297 11864.8 10258.7 22123.6 4.77459
2.5395 0.226691 0.116672 0.281611 11819.8 10296.7 22116.5 4.75644
2.5405 0.224246 0.119777 0.283363 11781.6 10336 22117.6 4.7411
2.5415 0.22705 0.123004 0.277017 11749.9 10357 22106.9 4.72832
2.5425 0.233044 0.124808 0.280784 11722.7 10409.2 22131.9 4.71739
2.5435 0.236572 0.128944 0.278938 11697.9 10432.8 22130.6 4.70739
2.5445 0.23943 0.126039 0.282906 11673.7 10458.1 22131.8 4.69766
2.5455 0.233281 0.124732 0.285966 11649.7 10492.8 22142.5 4.688
2.5465 0.233011 0.127929 0.284248 11626.6 10516 22142.5 4.6787
2.5475 0.23586 0.127377 0.28171 11605.7 10567.8 22173.5 4.6703
2.5485 0.236566 0.1211 0.279504 11588.7 10583.6 22172.3 4.66347
2.5495 0.238258 0.12085 0.273263 11577.5 10578.3 22155.7 4.65894
2.5505 0.237535 0.120983 0.277232 11573.9 10565.2 22139.1 4.65751
2.5515 0.237844 0.124368 0.273618 11580 10548.5 22128.5 4.65995
2.5525 0.23548 0.129453 0.275187 11597.6 10510.8 22108.4 4.66704
2.5535 0.23533 0.131546 0.277747 11628.5 10485.8 22114.3 4.67947
2.5545 0.23475 0.13529 0.27913 11673.8 10436.9 22110.7 4.69772
2.5555 0.234083 0.134294 0.281886 11733.5 10377.2 22110.8 4.72175
2.5565 0.231228 0.136195 0.279389 11805.5 10317.1 22122.5 4.75069
2.5575 0.226904 0.13391 0.281025 11885.3 10255.1 22140.3 4.7828
2.5585 0.225454 0.134611 0.281846 11967.2 10138.6 22105.8 4.81579
2.5595 0.224044 0.134512 0.28535 12045.2 10052.3 22097.4 4.84715
2.5605 0.224141 0.130826 0.287661 12113.4 9995.83 22109.2 4.87461
2.5615 0.226562 0.123108 0.284406 12167.4 9937.1 22104.5 4.89634
2.5625 0.23008 0.121159 0.286046 12203.9 9874.44 22078.3 4.91102
2.5635 0.226667 0.120268 0.279418 12221.2 9848.78 22070 4.91799
2.5645 0.222015 0.121839 0.274599 12219.3 9860.17 22079.5 4.91722
2.5655 0.221788 0.120253 0.274787 12200.5 9876.73 22077.2 4.90966
2.5665 0.223389 0.122495 0.273358 12169.1 9921.15 22090.3 4.89704
2.5675 0.225408 0.118492 0.273122 12131.5 9954.18 22085.7 4.88189
2.5685 0.225916 0.124194 0.27145 12094.8 9992.23 22087 4.86711
2.5695 0.223251 0.121707 0.269306 12065.9 10002.1 22068.1 4.8555
2.5705 0.224091 0.122112 0.266187 12050.6 10046 22096.6 4.84932
2.5715 0.221096 0.127474 0.267773 12052.1 10050.4 22102.5 4.84994
2.5725 0.213617 0.128659 0.268411 12071.7 10026.1 22097.8 4.85785
2.5735 0.21344 0.126991 0.268579 12108.6 9987.95 22096.5 4.87266
2.5745 0.215808 0.128018 0.271188 12159.2 9931.31 22090.5 4.89302
2.5755 0.212504 0.129745 0.273342 12218 9875.83 22093.9 4.91672
2.5765 0.206004 0.133764 0.274406 12277.9 9814.73 22092.6 4.9408
2.5775 0.21002 0.131521 0.274689 12331 9747.17 22078.2 4.96217
2.5785 0.210958 0.131874 0.271292 12370.7 9715.75 22086.5 4.97816
2.5795 0.209974 0.134538 0.272734 12392.5 9682.02 22074.5 4.98693
2.5805 0.209513 0.137787 0.276339 12394.1 9672.18 22066.2 4.98755
2.5815 0.213892 0.137339 0.27344 12374.6 9709.48 22084 4.9797
2.5825 0.212718 0.136088 0.27398 12334.4 9769.88 22104.2 4.96353
2.5835 0.212819 0.13623 0.270161 12275.3 9823.02 22098.4 4.93978
2.5845 0.213821 0.140105 0.269486 12201.9 9892.97 22094.9 4.91022
2.5855 0.216107 0.137455 0.276707 12121.6 9991.34 22112.9 4.87789
2.5865 0.212685 0.141244 0.277381 12044.4 10072.2 22116.6 4.84683
2.5875 0.209684 0.144938 0.268471 11979.9 10177.2 22157.1 4.82087
2.5885 0.207971 0.151977 0.267874 11932.8 10230.2 22162.9 4.80191
2.5895 0.207611 0.151007 0.269465 11900.6 10238.5 22139.1 4.78898
2.5905 0.206061 0.148331 0.271531 11875.8 10262 22137.7 4.77898
2.5915 0.206874 0.15244 0.272925 11850.5 10280.1 22130.5 4.7688
2.5925 0.211577 0.150744 0.275973 11820.4 10297.1 22117.5 4.7567
2.5935 0.217903 0.146149 0.277737 11785.3 10352.3 22137.7 4.7426
2.5945 0.214985 0.14708 0.281307 11747.7 10409 22156.7 4.72744
2.5955 0.212969 0.148226 0.279849 11710.5 10457 22167.5 4.71246
2.5965 0.210769 0.152366 0.285254 11675.9 10490.5 22166.3 4.69853
2.5975 0.213002 0.151871 0.286399 11645.6 10532.6 22178.2 4.68636
2.5985 0.215861 0.152128 0.284528 11621.7 10570.7 22192.5 4.67675
2.5995 0.219041 0.157316 0.283904 11607.5 10572 22179.5 4.67101
2.6005 0.218648 0.157671 0.287163 11607.2 10570 22177.2 4.67089
2.6015 0.221219 0.158473 0.285789 11624.9 10545.2 22170.1 4.67803
2.6025 0.22406 0.160712 0.28655 11662.3 10520.8 22183.1 4.69308
2.6035 0.225066 0.156273 0.290911 11716.6 10451 22167.6 4.71492
2.6045 0.228827 0.156325 0.292751 11780.4 10388.2 22168.6 4.7406
2.6055 0.232794 0.157076 0.290589 11844.2 10318.3 22162.5 4.76627
2.6065 0.232126 0.163057 0.293396 11898.5 10253.2 22151.7 4.78815
2.6075 0.235204 0.159949 0.291486 11936.3 10226 22162.4 4.80336
2.6085 0.235369 0.160815 0.286916 11953.8 10228.8 22182.6 4.81038
2.6095 0.234327 0.15788 0.285603 11950.6 10227.3 22177.9 4.80908
2.6105 0.231119 0.159152 0.289589 11929.2 10251.2 22180.4 4.80047
2.6115 0.22491 0.159497 0.291841 11894.6 10329.8 22224.4 4.78656
2.6125 0.221698 0.160099 0.292479 11853.8 10370.7 22224.5 4.77013
2.6135 0.217237 0.161071 0.291857 11814.7 10414.6 22229.3 4.75443
2.6145 0.212525 0.156723 0.293129 11785.7 10454.5 22240.1 4.74273
2.6155 0.216993 0.158865 0.297106 11773.2 10483.7 22256.8 4.73769
2.6165 0.214469 0.163615 0.297056 11780.6 10482.2 22262.8 4.74068
2.6175 0.21691 0.161647 0.298172 11807.9 10458.4 22266.3 4.75166
2.6185 0.216317 0.162464 0.294454 11852.7 10421.8 22274.5 4.76971
2.6195 0.217056 0.160533 0.295668 11912.1 10351.8 22263.8 4.79359
2.6205 0.213426 0.15989 0.298011 11983.2 10269.9 22253.1 4.82222
2.6215 0.212578 0.157421 0.296912 12063.9 10186.9 22250.8 4.85468
2.6225 0.214401 0.150371 0.298566 12151.6 10106.2 22257.8 4.88997
2.6235 0.212925 0.148874 0.301464 12242.9 10013.7 22256.6 4.92672
2.6245 0.209668 0.1478 0.302617 12333.1 9896 22229.1 4.96301
2.6255 0.210763 0.14758 0.304111 12416.3 9802.11 22218.4 4.9965
2.6265 0.208926 0.144185 0.302918 12486.4 9729.49 22215.9 5.02471
2.6275 0.204929 0.154083 0.300597 12538.1 9669.47 22207.6 5.04552
2.6285 0.205888 0.153383 0.301274 12567.9 9645.67 22213.6 5.0575
2.6295 0.206249 0.158531 0.30602 12575.2 9652.62 22227.8 5.06043
2.6305 0.205435 0.161761 0.306976 12562.6 9664.1 22226.7 5.05538
2.6315 0.209602 0.158314 0.308749 12535.6 9710.25 22245.8 5.04449
2.6325 0.211305 0.155945 0.306736 12500.8 9722.57 22223.4 5.03051
2.6335 0.21035 0.154715 0.308073 12464.7 9771.74 22236.5 5.01599
2.6345 0.208949 0.152982 0.308819 12432.1 9806.81 22238.9 5.00287
2.6355 0.205564 0.155977 0.310721 12405.9 9855.58 22261.4 4.9923
2.6365 0.204894 0.156356 0.31326 12387.5 9862.16 22249.6 4.9849
2.6375 0.207646 0.154408 0.313209 12378.6 9856.83 22235.4 4.98133
2.6385 0.211271 0.15447 0.315052 12381.4 9842.21 22223.6 4.98245
2.6395 0.209856 0.157052 0.318008 12398.3 9818.17 22216.5 4.98926
2.6405 0.207774 0.157448 0.320377 12430.6 9770.46 22201.1 5.00225
2.6415 0.208723 0.154205 0.323988 12477.4 9702.23 22179.6 5.02109
2.6425 0.20971 0.159954 0.324624 12535 9614.94 22149.9 5.04425
2.6435 0.209813 0.159508 0.326981 12597.8 9549.65 22147.5 5.06955
2.6445 0.212783 0.158101 0.323336 12660.2 9476.53 22136.7 5.09463
2.6455 0.211645 0.158228 0.321084 12716.8 9419.81 22136.6 5.11743
2.6465 0.210065 0.153047 0.320782 12763.3 9395.78 22159.1 5.13614
2.6475 0.20969 0.155153 0.319037 12795.7 9364.54 22160.2 5.14916
2.6485 0.209693 0.152977 0.319087 12810.5 9324.69 22135.2 5.15514
2.6495 0.208556 0.150682 0.320496 12805.8 9328.33 22134.1 5.15323
2.6505 0.206865 0.152173 0.323126 12781.7 9383.18 22164.9 5.14356
2.6515 0.208182 0.153843 0.317397 12741.2 9425.04 22166.2 5.12724
2.6525 0.212212 0.154328 0.317648 12688.4 9481.43 22169.8 5.106
2.6535 0.210744 0.152267 0.322601 12628.5 9527.24 22155.7 5.08188
2.6545 0.216369 0.150435 0.326732 12566 9583.82 22149.8 5.05674
2.6555 0.217947 0.155018 0.326539 12505 9626.99 22132 5.0322
2.6565 0.217975 0.155614 0.324283 12448.6 9673.97 22122.6 5.0095
2.6575 0.215995 0.154641 0.325331 12398.8 9734.5 22133.3 4.98945
2.6585 0.220387 0.154658 0.328716 12356.3 9755.67 22111.9 4.97234
2.6595 0.217569 0.150828 0.326005 12320.2 9784.56 22104.8 4.95783
2.6605 0.208012 0.15351 0.323854 12288.5 9792.44 22080.9 4.94507
2.6615 0.212023 0.150225 0.325393 12258.1 9832.35 22090.4 4.93283
2.6625 0.211465 0.149311 0.325949 12225.8 9858.64 22084.4 4.91983
2.6635 0.206748 0.148965 0.329427 12189.3 9890.29 22079.6 4.90515
2.6645 0.211547 0.151792 0.331459 12148 9939.88 22087.9 4.88855
2.6655 0.217398 0.15393 0.328455 12103.3 9966.75 22070.1 4.87056
2.6665 0.221305 0.156503 0.333124 12058.6 10015.2 22073.8 4.85254
2.6675 0.224992 0.153849 0.332758 12018.7 10037.3 22056 4.83649
2.6685 0.228662 0.156187 0.330981 11989.3 10056.2 22045.4 4.82466
2.6695 0.23283 0.160004 0.330069 11974.6 10080.3 22054.9 4.81876
2.6705 0.234438 0.159427 0.328989 11975.8 10082.6 22058.4 4.81923
2.6715 0.232229 0.158202 0.328809 11990.2 10070.5 22060.7 4.82504
2.6725 0.232259 0.159079 0.326529 12013 10053.5 22066.5 4.83422
2.6735 0.234037 0.160859 0.324163 12039.5 10044.9 22084.4 4.84487
2.6745 0.230315 0.163165 0.327106 12066.2 10025.4 22091.5 4.8556
2.6755 0.226532 0.16478 0.329438 12091 9994.59 22085.6 4.86558
2.6765 0.22834 0.169173 0.331625 12113.2 9982.97 22096.2 4.87455
2.6775 0.23134 0.174843 0.325541 12132.9 9957.37 22090.3 4.88245
2.6785 0.231596 0.174711 0.328006 12150.1 9924.77 22074.8 4.88936
2.6795 0.237044 0.176473 0.329427 12164.4 9896.14 22060.6 4.89515
2.6805 0.234025 0.180931 0.329714 12174.9 9882.11 22057 4.89934
2.6815 0.232115 0.174993 0.330686 12179.2 9892.02 22071.2 4.90107
2.6825 0.23647 0.171074 0.330132 12174.4 9888.39 22062.8 4.89917
2.6835 0.235965 0.169016 0.325427 12158 9908.36 22066.4 4.89255
2.6845 0.235617 0.168478 0.330576 12128.3 9938.03 22066.3 4.88061
2.6855 0.236933 0.166634 0.329993 12085.9 9981.74 22067.6 4.86352
2.6865 0.241854 0.167473 0.333393 12033.7 10037.5 22071.2 4.84253
2.6875 0.244962 0.16767 0.334416 11977.4 10087.9 22065.3 4.81989
2.6885 0.249121 0.165617 0.340552 11924.6 10145.6 22070.3 4.79865
2.6895 0.247883 0.165729 0.34349 11883.3 10207.2 22090.5 4.78203
2.6905 0.247442 0.166407 0.348391 11860.6 10227.7 22088.3 4.77286
2.6915 0.24898 0.165287 0.351895 11860.3 10243.4 22103.7 4.77275
2.6925 0.253265 0.164135 0.356123 11882.8 10199.5 22082.3 4.78181
2.6935 0.24847 0.161477 0.360404 11924.8 10181.2 22106 4.79872
2.6945 0.246831 0.156038 0.363569 11980.9 10134.5 22115.4 4.8213
2.6955 0.244734 0.156485 0.364292 12045.4 10084.3 22129.7 4.84724
2.6965 0.245994 0.16075 0.357201 12112.8 10031 22143.7 4.87436
2.6975 0.248383 0.163681 0.359236 12178.8 9949.46 22128.2 4.90092
2.6985 0.252519 0.164271 0.356426 12239.9 9887.19 22127 4.92549
2.6995 0.255458 0.162258 0.357451 12293.5 9835.91 22129.4 4.94708
2.7005 0.25751 0.165441 0.360307 12338 9794.98 22133 4.965
2.7015 0.257391 0.16327 0.357689 12372.4 9767.67 22140.1 4.97885
