# t(1)   sumvx(2)   sumvy(3)   sumvz(4)    kenergy(5)   penergy(6)   energy(7)   red_temp(8)
0.3125 -0.0376825 -0.0766673 -0.00129843 12850.5 10676.4 23526.9 5.17123
0.3135 -0.0380521 -0.0764031 -0.000601292 12834.3 10678.4 23512.7 5.1647
0.3145 -0.0412831 -0.0723498 0.00250006 12818.3 10705.1 23523.4 5.15826
0.3155 -0.0434651 -0.0725616 0.00478697 12803.1 10725 23528.1 5.15214
0.3165 -0.0450997 -0.0730575 0.00592756 12786.8 10722.3 23509 5.14558
0.3175 -0.0473981 -0.0758671 0.00545263 12767.2 10709.8 23477 5.13769
0.3185 -0.0452652 -0.0734008 0.00320768 12744.3 10752.9 23497.2 5.1285
0.3195 -0.0461955 -0.0767121 0.00432014 12721.5 10776.9 23498.5 5.11933
0.3205 -0.0455251 -0.0747685 0.00128937 12703.5 10808.1 23511.6 5.11206
0.3215 -0.0490785 -0.0710816 0.00353575 12692.6 10813 23505.6 5.10769
0.3225 -0.0505414 -0.0698552 0.00445318 12687.8 10827.3 23515.1 5.10575
0.3235 -0.0452557 -0.0685983 -0.000247955 12685.1 10793 23478.1 5.10467
0.3245 -0.0493984 -0.0650658 -0.0018878 12680.3 10802.5 23482.9 5.10275
0.3255 -0.0465107 -0.063395 -0.00276709 12671.5 10829.3 23500.8 5.09918
0.3265 -0.0483971 -0.065741 0.000869274 12659.6 10827 23486.6 5.0944
0.3275 -0.0537014 -0.0668654 0.000263691 12648.3 10852.6 23500.9 5.08988
0.3285 -0.0497723 -0.0662197 0.00234127 12641.6 10875.9 23517.5 5.08716
0.3295 -0.0499172 -0.0668511 0.00998545 12641.4 10878.5 23519.9 5.08708
0.3305 -0.0494032 -0.0665631 0.010401 12647.2 10867.9 23515.1 5.0894
0.3315 -0.0504789 -0.0659356 0.0123031 12655.8 10847.3 23503.2 5.0929
0.3325 -0.0488863 -0.071463 0.0154276 12664.1 10833.1 23497.2 5.09621
0.3335 -0.0427947 -0.0696721 0.0157098 12669.7 10815.6 23485.4 5.09848
0.3345 -0.0410514 -0.0679392 0.0159216 12672.8 10814.9 23487.7 5.09972
0.3355 -0.0442748 -0.069736 0.0187101 12674.9 10821.1 23496.1 5.10057
0.3365 -0.0514479 -0.071156 0.0154115 12678.1 10784.8 23462.9 5.10184
0.3375 -0.0541916 -0.0768647 0.0155835 12683.3 10760.5 23443.9 5.10396
0.3385 -0.0552018 -0.0750804 0.0148976 12690.1 10760.8 23450.9 5.10669
0.3395 -0.0534289 -0.0739035 0.00993085 12696.1 10732.3 23428.4 5.1091
0.3405 -0.0535939 -0.0714969 0.011054 12698.2 10740.9 23439 5.10992
0.3415 -0.0582385 -0.0700588 0.0118208 12693.4 10753.8 23447.3 5.10801
0.3425 -0.0591512 -0.0735483 0.00886106 12680.2 10744.5 23424.7 5.10269
0.3435 -0.0564952 -0.0731411 0.00608301 12658.2 10746.3 23404.5 5.09386
0.3445 -0.0542748 -0.0721702 0.00746012 12628.1 10779.9 23408 5.08173
0.3455 -0.0519632 -0.0722904 0.0120454 12590.2 10796.5 23386.6 5.06647
0.3465 -0.048879 -0.0744285 0.00998735 12544 10807 23351 5.04788
0.3475 -0.0461746 -0.0723209 0.010447 12488.6 10854.1 23342.7 5.02558
0.3485 -0.0450745 -0.0738606 0.0133281 12424 10925.8 23349.8 4.99959
0.3495 -0.0457577 -0.0787511 0.0172038 12352.6 10992.6 23345.2 4.97086
0.3505 -0.0476876 -0.0860562 0.0171304 12279.1 11068.5 23347.7 4.94131
0.3515 -0.0467169 -0.0871319 0.021637 12210.1 11172 23382.1 4.91353
0.3525 -0.0456959 -0.0894513 0.0232735 12152.1 11237.2 23389.4 4.89019
0.3535 -0.0465662 -0.0908609 0.0259929 12110.3 11296.9 23407.2 4.87335
0.3545 -0.0471265 -0.0893884 0.028419 12087.1 11349.8 23436.9 4.86401
0.3555 -0.0423071 -0.0899282 0.0322213 12082.1 11377.3 23459.4 4.862
0.3565 -0.0419747 -0.0924057 0.032311 12091.8 11356.8 23448.6 4.8659
0.3575 -0.0368864 -0.0935453 0.0278335 12110.8 11358 23468.7 4.87354
0.3585 -0.030085 -0.0897268 0.0279994 12133.3 11336.5 23469.7 4.8826
0.3595 -0.0307741 -0.0910181 0.0329423 12154.9 11299.4 23454.3 4.8913
0.3605 -0.0281777 -0.0908903 0.029386 12173.4 11311.7 23485.2 4.89877
0.3615 -0.0284829 -0.0886072 0.0271039 12190 11276.3 23466.3 4.90542
0.3625 -0.0306506 -0.0883306 0.0306716 12208.2 11257 23465.2 4.91275
0.3635 -0.0303607 -0.0909179 0.032989 12233.1 11221.5 23454.6 4.92278
0.3645 -0.0279479 -0.0936227 0.0327563 12269.1 11179.6 23448.7 4.93727
0.3655 -0.0303168 -0.0938077 0.0320935 12318 11125.9 23443.9 4.95695
0.3665 -0.0288959 -0.0895429 0.0261025 12378.9 11042.4 23421.3 4.98144
0.3675 -0.0281386 -0.0896022 0.0293994 12448.6 10973.8 23422.4 5.00948
0.3685 -0.0281787 -0.0956867 0.0309186 12522.8 10898.4 23421.1 5.03934
0.3695 -0.0319037 -0.100045 0.0304465 12596.1 10822.6 23418.7 5.06887
0.3705 -0.029861 -0.100671 0.0281463 12662.5 10763.2 23425.7 5.09557
0.3715 -0.0325885 -0.105113 0.0218673 12715.1 10704.6 23419.7 5.11675
0.3725 -0.0338721 -0.105167 0.0227723 12747.6 10649.5 23397.1 5.12983
0.3735 -0.0375342 -0.102244 0.0234132 12755.8 10665 23420.8 5.13313
0.3745 -0.0398498 -0.103405 0.0245366 12739.2 10678.2 23417.3 5.12642
0.3755 -0.0390697 -0.102646 0.0214143 12701.6 10715.9 23417.5 5.11131
0.3765 -0.0421615 -0.102982 0.0242858 12651.2 10754.5 23405.7 5.09101
0.3775 -0.0446391 -0.0977802 0.0182137 12598.5 10803.8 23402.3 5.06983
0.3785 -0.048223 -0.0940862 0.0157762 12554.6 10855 23409.5 5.05214
0.3795 -0.0489602 -0.09218 0.0183063 12528.2 10898 23426.2 5.04152
0.3805 -0.0529675 -0.0869505 0.0164456 12524.3 10938.7 23463 5.03995
0.3815 -0.0561166 -0.0867688 0.0137591 12543 10915.1 23458.1 5.0475
0.3825 -0.049603 -0.0807266 0.015471 12580.7 10892.8 23473.5 5.06267
0.3835 -0.0466542 -0.0789785 0.00889635 12631.2 10842.2 23473.4 5.08296
0.3845 -0.0463591 -0.0766618 0.00237799 12687.4 10753.9 23441.3 5.10561
0.3855 -0.0516324 -0.0802314 -0.00225735 12743.4 10707.3 23450.6 5.12811
0.3865 -0.0517144 -0.0871865 0.00311089 12793.9 10603.3 23397.2 5.14844
0.3875 -0.0494742 -0.090368 0.00288105 12835.2 10552.5 23387.7 5.16507
0.3885 -0.0541091 -0.0910746 0.00424385 12864.7 10514.7 23379.4 5.17695
0.3895 -0.0590949 -0.0891721 0.0037446 12881.4 10522.9 23404.3 5.18368
0.3905 -0.0571551 -0.0891302 0.00636768 12886 10519.6 23405.6 5.18551
0.3915 -0.0535235 -0.0905473 0.0089407 12880.6 10522.6 23403.3 5.18336
0.3925 -0.0522246 -0.0900856 0.0110888 12869.1 10535.4 23404.5 5.17872
0.3935 -0.0527492 -0.0962228 0.0135958 12856.7 10561.1 23417.8 5.17372
0.3945 -0.0524248 -0.0956067 0.0164716 12849.7 10567 23416.7 5.17092
0.3955 -0.0518984 -0.0961007 0.0201426 12854.2 10557.7 23411.9 5.17271
0.3965 -0.0534262 -0.0962484 0.0263252 12872.2 10547.9 23420.1 5.17994
0.3975 -0.0531287 -0.0970871 0.0284722 12899 10530.5 23429.4 5.19073
0.3985 -0.0531516 -0.0977362 0.0297234 12924.1 10522.9 23447 5.20086
0.3995 -0.0552025 -0.10042 0.0311115 12936.2 10517.9 23454.1 5.2057
0.4005 -0.0555495 -0.103031 0.0322473 12926.6 10512 23438.6 5.20184
0.4015 -0.0553664 -0.109087 0.0336111 12891.8 10550.3 23442.2 5.18785
0.4025 -0.0548321 -0.114025 0.0328796 12833.2 10610.3 23443.4 5.16425
0.4035 -0.0532585 -0.113144 0.0306027 12755.5 10692.7 23448.2 5.13302
0.4045 -0.0552498 -0.107963 0.0267891 12666.5 10768.8 23435.3 5.0972
0.4055 -0.0584599 -0.107084 0.0203801 12574.1 10866.1 23440.2 5.05999
0.4065 -0.0558946 -0.103207 0.0202729 12484.7 10955.5 23440.2 5.02402
0.4075 -0.0510452 -0.106154 0.020672 12402.6 11036.5 23439.1 4.99097
0.4085 -0.0508869 -0.106524 0.024158 12329.9 11116.3 23446.2 4.96174
0.4095 -0.0501039 -0.105137 0.0299697 12268.5 11189.7 23458.2 4.93701
0.4105 -0.0578609 -0.0984893 0.0297123 12220.1 11239.2 23459.3 4.91755
0.4115 -0.0565391 -0.0986874 0.0259492 12186.3 11280 23466.4 4.90396
0.4125 -0.0581431 -0.0979595 0.0246588 12167 11294.6 23461.6 4.89617
0.4135 -0.0611005 -0.10218 0.0221774 12159.6 11290.1 23449.7 4.89322
0.4145 -0.0586276 -0.106344 0.0242219 12159.6 11305.4 23465 4.89321
0.4155 -0.0570865 -0.102323 0.0207562 12161.6 11292.6 23454.2 4.894
0.4165 -0.0530486 -0.102878 0.022208 12161 11287.3 23448.3 4.89374
0.4175 -0.0546765 -0.10739 0.022888 12154.9 11282.7 23437.6 4.89131
0.4185 -0.0483088 -0.108024 0.0201938 12142.9 11284 23426.9 4.88649
0.4195 -0.0411963 -0.104552 0.0247571 12127.1 11304.6 23431.7 4.88011
0.4205 -0.0386226 -0.106439 0.023524 12111.4 11310.8 23422.3 4.87381
0.4215 -0.0382535 -0.105986 0.0210311 12100.7 11335.9 23436.6 4.8695
0.4225 -0.0373838 -0.110637 0.0208023 12098.9 11328.2 23427.1 4.86877
0.4235 -0.0412443 -0.11016 0.0240483 12107.9 11322.8 23430.7 4.87238
0.4245 -0.0410898 -0.104223 0.0269589 12128 11282.5 23410.4 4.88047
0.4255 -0.0410421 -0.0966146 0.0253563 12158 11247.7 23405.7 4.89257
0.4265 -0.0446353 -0.0944169 0.0238914 12195.5 11197.1 23392.6 4.90763
0.4275 -0.0444713 -0.0935991 0.0234814 12236.2 11157.5 23393.7 4.92401
0.4285 -0.045856 -0.0879047 0.0201626 12275.7 11138.1 23413.8 4.93991
0.4295 -0.0466018 -0.0839708 0.0215778 12311.1 11097.9 23409 4.95415
0.4305 -0.0500007 -0.0851557 0.0216532 12342.3 11053.8 23396.1 4.96672
0.4315 -0.0555472 -0.0798357 0.0248785 12372.6 11020.1 23392.7 4.9789
0.4325 -0.0555491 -0.0792134 0.0236578 12407.4 10975.9 23383.3 4.99293
0.4335 -0.0535865 -0.0761616 0.0182142 12452.5 10930.9 23383.4 5.01106
0.4345 -0.0556369 -0.0714478 0.0162268 12511.7 10868.2 23379.9 5.03489
0.4355 -0.0591674 -0.0679946 0.0166159 12585.6 10814.4 23400 5.06462
0.4365 -0.0622802 -0.0668964 0.0134707 12671 10712.2 23383.3 5.09901
0.4375 -0.0642695 -0.0671444 0.0117469 12762.4 10629.1 23391.5 5.13578
0.4385 -0.0644813 -0.0671692 0.0166593 12852.7 10537.5 23390.2 5.17212
0.4395 -0.06459 -0.0688229 0.0186553 12935.3 10438.3 23373.6 5.20535
0.4405 -0.062109 -0.0657196 0.0185623 13004.3 10378.7 23383 5.23312
0.4415 -0.0615616 -0.0703137 0.0160418 13055.5 10329.8 23385.4 5.25374
0.4425 -0.0644035 -0.074734 0.014565 13086.5 10300.1 23386.5 5.26619
0.4435 -0.0624313 -0.0768588 0.0132985 13096.9 10293.3 23390.2 5.27038
0.4445 -0.0600491 -0.0741012 0.0149088 13088.9 10296.7 23385.6 5.26715
0.4455 -0.0577888 -0.0706072 0.0153842 13066.3 10338.4 23404.7 5.25805
0.4465 -0.0573845 -0.0744307 0.0148826 13034.1 10365.8 23399.9 5.24511
0.4475 -0.0574188 -0.077944 0.0151467 12997.3 10409.9 23407.1 5.2303
0.4485 -0.0614948 -0.0768044 0.0117359 12959.3 10418.1 23377.4 5.21502
0.4495 -0.0643768 -0.0735857 0.00925733 12921.6 10453.4 23375 5.19984
0.4505 -0.0655746 -0.0744479 0.012063 12882.9 10513.5 23396.3 5.18425
0.4515 -0.0619431 -0.0698931 0.0168486 12839.8 10526.8 23366.6 5.16693
0.4525 -0.0608559 -0.0674868 0.019784 12788.3 10565.3 23353.5 5.14618
0.4535 -0.0633087 -0.0708435 0.0144277 12724.9 10641.6 23366.5 5.12067
0.4545 -0.0622363 -0.0719583 0.0101781 12648.5 10727.6 23376 5.08994
0.4555 -0.0621352 -0.069911 0.00981377 12561.2 10809.1 23370.2 5.05479
0.4565 -0.0608993 -0.0664225 0.00821924 12468.2 10921 23389.2 5.01738
0.4575 -0.0608058 -0.0638485 0.00898501 12376.9 11015.9 23392.9 4.98066
0.4585 -0.0694633 -0.0676088 0.00997826 12295 11102.7 23397.8 4.9477
0.4595 -0.0684905 -0.0715259 0.0107565 12227.4 11195.3 23422.7 4.92047
0.4605 -0.0681911 -0.0667051 0.012916 12175 11252.3 23427.3 4.8994
0.4615 -0.0662265 -0.0675099 0.0140898 12135.5 11272.7 23408.2 4.88352
0.4625 -0.0663323 -0.0704796 0.0184345 12105.1 11307.8 23412.9 4.87128
0.4635 -0.0622087 -0.0708449 0.0189133 12081.4 11347 23428.4 4.86171
0.4645 -0.0640883 -0.0674958 0.0144786 12064.2 11366.6 23430.8 4.85481
0.4655 -0.0656009 -0.0715436 0.00951016 12055.9 11371.4 23427.3 4.85147
0.4665 -0.0638289 -0.0709991 0.00441706 12058.9 11370.8 23429.6 4.85266
0.4675 -0.0608516 -0.0702915 -0.00277603 12074.1 11367.3 23441.5 4.85881
0.4685 -0.0622764 -0.0702168 -0.00374937 12101.1 11366.5 23467.6 4.86964
0.4695 -0.0672879 -0.0665695 -0.00167966 12138.7 11317 23455.7 4.88478
0.4705 -0.0707421 -0.0670744 -0.00278807 12187.1 11267.4 23454.5 4.90428
0.4715 -0.0716348 -0.0664836 0.000531435 12248.3 11203.9 23452.2 4.9289
0.4725 -0.0762658 -0.0682727 0.00030303 12324.1 11118.6 23442.7 4.95938
0.4735 -0.0695577 -0.0682132 0.00236654 12414.2 11030.8 23445 4.99567
0.4745 -0.0700192 -0.0695387 0.00688863 12515.1 10928.7 23443.8 5.03627
0.4755 -0.0712266 -0.0686241 0.0055418 12619.2 10840 23459.1 5.07814
0.4765 -0.0734315 -0.0644528 0.00701094 12716.7 10729.1 23445.8 5.11739
0.4775 -0.0783257 -0.0621076 0.0100083 12798 10626.5 23424.4 5.15009
0.4785 -0.0814443 -0.0601907 0.0111966 12855.2 10571.5 23426.7 5.17313
0.4795 -0.0852962 -0.0587947 0.0101986 12884.2 10556.7 23440.9 5.18479
0.4805 -0.0885577 -0.060281 0.0104132 12884.5 10535.1 23419.7 5.18492
0.4815 -0.0875144 -0.0556862 0.00679541 12859.1 10547.5 23406.6 5.17468
0.4825 -0.0905223 -0.0553458 0.00296187 12812.9 10598.5 23411.4 5.15611
0.4835 -0.0891738 -0.0550911 0.00618148 12752.5 10644.9 23397.4 5.13178
0.4845 -0.0904956 -0.0567486 0.00354362 12684.1 10716.8 23401 5.10428
0.4855 -0.0862136 -0.0584376 0.00066638 12614.1 10788.2 23402.2 5.07608
0.4865 -0.0825305 -0.0590575 0.00148273 12547.5 10879.8 23427.2 5.04928
0.4875 -0.0818725 -0.0585625 -0.00545335 12489.1 10940.5 23429.6 5.02581
0.4885 -0.0830016 -0.0581934 -0.0044868 12443.5 10958.9 23402.4 5.00746
0.4895 -0.085115 -0.0578129 -0.00440001 12414.9 10972.1 23387.1 4.99595
0.4905 -0.0878272 -0.0617363 -0.00890613 12406.6 10993.5 23400.1 4.99261
0.4915 -0.0860763 -0.0640459 -0.0156024 12420.1 10972.9 23393 4.99802
0.4925 -0.0862727 -0.060956 -0.0146544 12453.4 10940.7 23394.1 5.01142
0.4935 -0.0905509 -0.0621881 -0.0184338 12501.1 10899.9 23401 5.03064
0.4945 -0.0908866 -0.0657549 -0.0147231 12556.2 10845.9 23402.2 5.05282
0.4955 -0.0893316 -0.0660501 -0.0156553 12612.4 10796.8 23409.2 5.07539
0.4965 -0.0863008 -0.0625958 -0.0138609 12666.9 10762.6 23429.4 5.09732
0.4975 -0.0808086 -0.0625691 -0.0111382 12720.8 10718.2 23439 5.11904
0.4985 -0.0840206 -0.0643048 -0.0122654 12777.3 10657.1 23434.4 5.14176
0.4995 -0.0929198 -0.0641091 -0.0110505 12837.9 10596.5 23434.4 5.16616
0.5005 -0.0995526 -0.0706458 -0.00676322 12901.1 10514.2 23415.3 5.1916
0.5015 -0.104141 -0.0734611 -0.000825644 12962 10471.1 23433 5.21608
0.5025 -0.104654 -0.0705597 0.00147223 13014.4 10411.4 23425.7 5.23717
0.5035 -0.106468 -0.0722115 0.000359774 13053.5 10379.3 23432.9 5.25293
0.5045 -0.104709 -0.0697548 0.00224757 13077.4 10337.7 23415.1 5.26254
0.5055 -0.106638 -0.0663331 0.00293899 13086.8 10331.8 23418.7 5.26633
0.5065 -0.112255 -0.0683148 0.00614715 13084.3 10340.3 23424.6 5.26532
0.5075 -0.11532 -0.0736268 0.00658107 13073 10373 23446 5.26077
0.5085 -0.113242 -0.0740983 0.00805306 13056.2 10386.3 23442.5 5.25402
0.5095 -0.114473 -0.0740259 0.00912023 13037.5 10416.9 23454.4 5.24649
0.5105 -0.11217 -0.0766752 0.0138409 13020.4 10443.6 23464 5.2396
0.5115 -0.115173 -0.0765225 0.0128777 13007.3 10442.4 23449.7 5.23432
0.5125 -0.112095 -0.0748118 0.0148394 12998.5 10441.6 23440.1 5.23079
0.5135 -0.107247 -0.0762327 0.0143921 12991.5 10447.3 23438.9 5.22798
0.5145 -0.105178 -0.083046 0.0198414 12981.6 10470.2 23451.8 5.22398
0.5155 -0.1046 -0.0868277 0.0176568 12963.7 10475 23438.7 5.21678
0.5165 -0.106147 -0.0884221 0.0141132 12934.3 10486.5 23420.8 5.20495
0.5175 -0.103907 -0.0853741 0.0166023 12892.3 10516.7 23409 5.18804
0.5185 -0.107312 -0.0792842 0.0176436 12838.7 10582.3 23421 5.16647
0.5195 -0.107056 -0.0800068 0.0093528 12776.7 10625.2 23402 5.14154
0.5205 -0.10728 -0.0764325 0.0132943 12710.9 10684.1 23395 5.11507
0.5215 -0.109201 -0.0717671 0.0136626 12646.5 10767.5 23414 5.08915
0.5225 -0.109164 -0.0695851 0.0130836 12589 10854.9 23443.9 5.06601
0.5235 -0.108998 -0.0675442 0.0138829 12543.7 10899.1 23442.8 5.04776
0.5245 -0.106162 -0.0626252 0.00879788 12514.7 10925.7 23440.4 5.0361
0.5255 -0.110934 -0.0613153 0.00841736 12504.4 10938.4 23442.8 5.03194
0.5265 -0.109795 -0.0606105 0.0143311 12512 10928.3 23440.3 5.03501
0.5275 -0.111125 -0.0582321 0.019563 12534.4 10920.1 23454.5 5.04401
0.5285 -0.11509 -0.0642841 0.0210679 12566.7 10872.2 23438.9 5.05702
0.5295 -0.113629 -0.0678012 0.0244582 12604.7 10840.1 23444.9 5.07232
0.5305 -0.115238 -0.0659244 0.0239194 12646.7 10812.5 23459.2 5.08921
0.5315 -0.120351 -0.0697825 0.0301745 12693.9 10766.5 23460.4 5.10821
0.5325 -0.121499 -0.0726912 0.0248793 12749.3 10710 23459.3 5.13049
0.5335 -0.11804 -0.077096 0.0212029 12814.4 10640.1 23454.5 5.15669
0.5345 -0.116788 -0.0784178 0.0238265 12887.2 10550.6 23437.8 5.186
0.5355 -0.121598 -0.0771816 0.025544 12961.7 10472.5 23434.2 5.21596
0.5365 -0.125057 -0.0745189 0.0270356 13029.4 10399.9 23429.3 5.24322
0.5375 -0.123192 -0.0727795 0.0262704 13082.5 10344.4 23426.8 5.26458
0.5385 -0.120062 -0.0718107 0.0258794 13115 10310.7 23425.6 5.27766
0.5395 -0.118196 -0.0720832 0.0239186 13123.8 10299.4 23423.2 5.28121
0.5405 -0.114521 -0.0694796 0.0224748 13108.5 10297 23405.5 5.27505
0.5415 -0.11489 -0.0648772 0.0181184 13070.7 10323 23393.7 5.25982
0.5425 -0.114031 -0.0606372 0.0105655 13013.8 10363.4 23377.2 5.23695
0.5435 -0.113533 -0.0620048 0.00721908 12942.6 10440.7 23383.3 5.20828
0.5445 -0.115021 -0.0566271 0.00723147 12862.5 10516.1 23378.6 5.17606
0.5455 -0.117778 -0.052337 0.00909686 12779.3 10636.2 23415.5 5.14259
0.5465 -0.120326 -0.0514596 0.00592113 12698.4 10724.4 23422.8 5.11002
0.5475 -0.118491 -0.0585726 0.00796437 12624.1 10827.1 23451.2 5.08014
0.5485 -0.116959 -0.0561817 0.0178082 12559.6 10891.7 23451.3 5.05418
0.5495 -0.114015 -0.0553206 0.0149987 12507 10951.3 23458.3 5.033
0.5505 -0.115526 -0.0550513 0.0214722 12467.3 10978.1 23445.4 5.01701
0.5515 -0.116195 -0.0523965 0.0236905 12440.9 10994.9 23435.8 5.00641
0.5525 -0.114066 -0.0542486 0.0258896 12428.2 11018.4 23446.5 5.00128
0.5535 -0.111425 -0.0527644 0.0310185 12429.1 11015.2 23444.2 5.00163
0.5545 -0.114098 -0.0531653 0.0272572 12443.3 10991.3 23434.6 5.00735
0.5555 -0.117625 -0.0489286 0.0319738 12470.3 10979.8 23450.1 5.01821
0.5565 -0.123588 -0.0456232 0.0358553 12508.9 10933.9 23442.8 5.03376
0.5575 -0.121063 -0.0499567 0.0379 12557.5 10879.4 23436.9 5.05332
0.5585 -0.118532 -0.0525775 0.0334575 12613.5 10813.8 23427.3 5.07587
0.5595 -0.114068 -0.056951 0.0363569 12672.9 10743.7 23416.6 5.09975
0.5605 -0.111441 -0.0611316 0.0363913 12728.9 10682.9 23411.8 5.12229
0.5615 -0.109369 -0.0659517 0.0321512 12772.9 10638.7 23411.6 5.13999
0.5625 -0.108937 -0.0742849 0.0310855 12795.6 10612.2 23407.8 5.14915
0.5635 -0.111825 -0.0749515 0.0300498 12790 10637.9 23428 5.1469
0.5645 -0.111213 -0.0688993 0.0326738 12753.4 10673.4 23426.8 5.13216
0.5655 -0.113249 -0.0627691 0.0299273 12688.7 10742.9 23431.7 5.10613
0.5665 -0.112097 -0.0577527 0.027854 12604.5 10819 23423.5 5.07222
0.5675 -0.114175 -0.0592977 0.0311047 12513.4 10924.6 23438 5.03557
0.5685 -0.116955 -0.0574485 0.0273999 12430.4 11015 23445.4 5.00218
0.5695 -0.117849 -0.0554967 0.0257732 12370.6 11078.6 23449.2 4.97811
0.5705 -0.118197 -0.0439563 0.0300361 12345.8 11121.3 23467.1 4.96814
0.5715 -0.114016 -0.040278 0.0388013 12362.3 11098.7 23461.1 4.97478
0.5725 -0.11644 -0.0389457 0.0413982 12419.4 11046.4 23465.7 4.99773
0.5735 -0.112743 -0.0332885 0.0390772 12509.6 10966.8 23476.3 5.03403
0.5745 -0.114811 -0.0327125 0.041624 12621.3 10840.5 23461.8 5.07901
0.5755 -0.113997 -0.0283351 0.0427176 12741.9 10707.8 23449.8 5.12754
0.5765 -0.115103 -0.0306859 0.0459524 12859.5 10574.7 23434.2 5.17485
0.5775 -0.115463 -0.0372066 0.0464157 12964.4 10455.4 23419.8 5.21707
0.5785 -0.112909 -0.0389132 0.0440067 13049.6 10363.1 23412.7 5.25137
0.5795 -0.114477 -0.0356088 0.0467428 13110.8 10303.1 23413.9 5.27599
0.5805 -0.118243 -0.034903 0.0422786 13146.4 10275.8 23422.2 5.29031
0.5815 -0.122474 -0.0372143 0.0424296 13157.7 10270.5 23428.2 5.29486
0.5825 -0.122056 -0.0334342 0.0465407 13148.5 10296.4 23445 5.29116
0.5835 -0.119077 -0.031214 0.0445515 13124.4 10317.1 23441.5 5.28145
0.5845 -0.119205 -0.0359843 0.0431353 13091.3 10353.7 23445.1 5.26814
0.5855 -0.121342 -0.0354693 0.0413419 13054.1 10376.8 23430.9 5.25316
0.5865 -0.127853 -0.0389962 0.0373192 13015.2 10416.9 23432.1 5.2375
0.5875 -0.126013 -0.0305438 0.0326729 12974.7 10449.1 23423.8 5.22122
0.5885 -0.127088 -0.0279317 0.0297061 12931.2 10502.2 23433.4 5.2037
0.5895 -0.129193 -0.027844 0.0305034 12882.8 10560 23442.8 5.18423
0.5905 -0.131276 -0.029283 0.030489 12828.9 10603.1 23432.1 5.16255
0.5915 -0.129874 -0.0277705 0.0251181 12770.8 10662.5 23433.3 5.13917
0.5925 -0.127257 -0.031749 0.0251448 12711.4 10724.4 23435.8 5.11526
0.5935 -0.130398 -0.0352898 0.0253853 12654.8 10791.8 23446.6 5.09247
0.5945 -0.130297 -0.0348301 0.0222532 12604.6 10866.9 23471.5 5.07228
0.5955 -0.133346 -0.0327873 0.0210763 12563.3 10907.1 23470.3 5.05564
0.5965 -0.134867 -0.0321584 0.0224611 12531.4 10927 23458.4 5.04281
0.5975 -0.133115 -0.0295005 0.0210587 12507.6 10949.6 23457.2 5.03323
0.5985 -0.130758 -0.0250049 0.0202681 12489.1 10962.1 23451.2 5.02579
0.5995 -0.127819 -0.0287738 0.0223929 12472.4 10972.9 23445.2 5.01906
0.6005 -0.127592 -0.034019 0.0252711 12454.1 10978 23432.1 5.01172
0.6015 -0.123729 -0.030437 0.0251127 12432.1 10992.9 23424.9 5.00285
0.6025 -0.124195 -0.0332885 0.0216566 12406 11014.2 23420.2 4.99237
0.6035 -0.121807 -0.0337472 0.0257593 12378.6 11028.7 23407.3 4.98134
0.6045 -0.123653 -0.0342636 0.0299608 12354.6 11042 23396.6 4.97167
0.6055 -0.126871 -0.0313969 0.0294019 12339 11055.2 23394.3 4.96541
0.6065 -0.123914 -0.0329189 0.0278398 12334.9 11072.4 23407.3 4.96376
0.6075 -0.121539 -0.0293007 0.0304929 12342.9 11062 23404.9 4.96696
0.6085 -0.125028 -0.0314579 0.0350152 12361.5 11036.3 23397.8 4.97443
0.6095 -0.125795 -0.0318241 0.0361634 12387.4 10998.4 23385.8 4.98489
0.6105 -0.128517 -0.0347447 0.0354253 12416.5 10959.8 23376.3 4.99659
0.6115 -0.127886 -0.0301747 0.0359498 12443.7 10927.7 23371.4 5.00752
0.6125 -0.134364 -0.0275826 0.0344716 12464.4 10901.1 23365.5 5.01584
0.6135 -0.139451 -0.0239205 0.0395633 12475.1 10898.7 23373.7 5.02015
0.6145 -0.140728 -0.0195451 0.0392801 12473.3 10899.2 23372.5 5.01945
0.6155 -0.143929 -0.0190811 0.0413476 12458.5 10927.1 23385.6 5.0135
0.6165 -0.144032 -0.0189333 0.0387727 12432.9 10949.3 23382.1 5.00317
0.6175 -0.142231 -0.0178421 0.0408422 12402.4 10988.2 23390.6 4.99089
0.6185 -0.138823 -0.0168827 0.0438995 12376.3 11019.3 23395.6 4.98041
0.6195 -0.138001 -0.013458 0.0467988 12364.7 11041.6 23406.3 4.97575
0.6205 -0.141125 -0.0127437 0.048615 12374.4 11036.6 23411 4.97964
0.6215 -0.141323 -0.013018 0.0492716 12405.6 10998.3 23403.9 4.99219
0.6225 -0.139133 -0.00565219 0.0473509 12452.2 10963.4 23415.6 5.01095
0.6235 -0.138835 -0.00589824 0.0437388 12504.9 10929.5 23434.4 5.03215
0.6245 -0.138856 -0.0110652 0.0378671 12555.1 10878 23433.1 5.05237
0.6255 -0.142813 -0.0092268 0.0395124 12598 10829.2 23427.2 5.06962
0.6265 -0.146414 -0.0149221 0.0429847 12631.9 10806 23437.9 5.08325
0.6275 -0.152392 -0.0147295 0.0417972 12656.6 10788.4 23445 5.09321
0.6285 -0.153489 -0.0126734 0.0408402 12671.1 10778.7 23449.7 5.09902
0.6295 -0.153283 -0.0118742 0.0411152 12672.7 10777 23449.7 5.09968
